seed,kernel,iteration,best_obj_val,function
4,mat12,214,-0.3372066599168584,DNA
4,mat12,215,-0.3372066599168584,DNA
4,mat12,216,-0.3372066599168584,DNA
4,mat12,217,-0.3372066599168584,DNA
4,mat12,218,-0.3372066599168584,DNA
4,mat12,219,-0.3372066599168584,DNA
4,mat12,220,-0.3372066599168584,DNA
4,mat12,221,-0.3372066599168584,DNA
4,mat12,222,-0.3372066599168584,DNA
4,mat12,223,-0.3372066599168584,DNA
4,mat12,224,-0.3372066599168584,DNA
4,mat12,225,-0.3372066599168584,DNA
4,mat12,226,-0.3372066599168584,DNA
4,mat12,227,-0.3372066599168584,DNA
4,mat12,228,-0.3372066599168584,DNA
4,mat12,229,-0.3372066599168584,DNA
4,mat12,230,-0.3372066599168584,DNA
4,mat12,231,-0.3372066599168584,DNA
4,mat12,232,-0.3372066599168584,DNA
4,mat12,233,-0.3372066599168584,DNA
4,mat12,234,-0.3372066599168584,DNA
4,mat12,235,-0.3372066599168584,DNA
4,mat12,236,-0.3372066599168584,DNA
4,mat12,237,-0.3372066599168584,DNA
4,mat12,238,-0.3372066599168584,DNA
4,mat12,239,-0.3372066599168584,DNA
4,mat12,240,-0.3372066599168584,DNA
4,mat12,241,-0.3372066599168584,DNA
4,mat12,242,-0.3372066599168584,DNA
4,mat12,243,-0.3372066599168584,DNA
4,mat12,244,-0.3372066599168584,DNA
4,mat12,245,-0.3372066599168584,DNA
4,mat12,246,-0.3372066599168584,DNA
4,mat12,247,-0.3372066599168584,DNA
4,mat12,248,-0.3372066599168584,DNA
4,mat12,249,-0.3372066599168584,DNA
4,mat12,250,-0.3372066599168584,DNA
4,mat12,251,-0.3372066599168584,DNA
4,mat12,252,-0.3372066599168584,DNA
4,mat12,253,-0.3372066599168584,DNA
4,mat12,254,-0.3372066599168584,DNA
4,mat12,255,-0.3372066599168584,DNA
4,mat12,256,-0.3372066599168584,DNA
4,mat12,257,-0.3372066599168584,DNA
4,mat12,258,-0.3372066599168584,DNA
4,mat12,259,-0.3372066599168584,DNA
4,mat12,260,-0.3372066599168584,DNA
4,mat12,261,-0.3372066599168584,DNA
4,mat12,262,-0.3372066599168584,DNA
4,mat12,263,-0.3372066599168584,DNA
4,mat12,264,-0.3372066599168584,DNA
4,mat12,265,-0.3372066599168584,DNA
4,mat12,266,-0.3372066599168584,DNA
4,mat12,267,-0.3372066599168584,DNA
4,mat12,268,-0.3372066599168584,DNA
4,mat12,269,-0.3372066599168584,DNA
4,mat12,270,-0.3372066599168584,DNA
4,mat12,271,-0.3372066599168584,DNA
4,mat12,272,-0.3372066599168584,DNA
4,mat12,273,-0.3372066599168584,DNA
4,mat12,274,-0.3372066599168584,DNA
4,mat12,275,-0.3372066599168584,DNA
4,mat12,276,-0.3372066599168584,DNA
4,mat12,277,-0.3372066599168584,DNA
4,mat12,278,-0.3372066599168584,DNA
4,mat12,279,-0.3372066599168584,DNA
4,mat12,280,-0.3372066599168584,DNA
4,mat12,281,-0.3372066599168584,DNA
4,mat12,282,-0.3372066599168584,DNA
4,mat12,283,-0.3372066599168584,DNA
4,mat12,284,-0.3372066599168584,DNA
4,mat12,285,-0.3372066599168584,DNA
4,mat12,286,-0.3372066599168584,DNA
4,mat12,287,-0.3372066599168584,DNA
4,mat12,288,-0.3372066599168584,DNA
4,mat12,289,-0.3372066599168584,DNA
4,mat12,290,-0.3372066599168584,DNA
4,mat12,291,-0.3372066599168584,DNA
4,mat12,292,-0.3372066599168584,DNA
4,mat12,293,-0.3372066599168584,DNA
4,mat12,294,-0.3372066599168584,DNA
4,mat12,295,-0.3372066599168584,DNA
4,mat12,296,-0.3372066599168584,DNA
4,mat12,297,-0.3372066599168584,DNA
4,mat12,298,-0.3372066599168584,DNA
4,mat12,299,-0.3372066599168584,DNA
4,mat12,300,-0.3372066599168584,DNA
5,mat12,1,-0.3489400704357814,DNA
5,mat12,2,-0.3489400704357814,DNA
5,mat12,3,-0.3489400704357814,DNA
5,mat12,4,-0.3489400704357814,DNA
5,mat12,5,-0.3461619633175644,DNA
5,mat12,6,-0.3461619633175644,DNA
5,mat12,7,-0.3461619633175644,DNA
5,mat12,8,-0.3461619633175644,DNA
5,mat12,9,-0.3461619633175644,DNA
5,mat12,10,-0.3461619633175644,DNA
5,mat12,11,-0.3461619633175644,DNA
5,mat12,12,-0.3461619633175644,DNA
5,mat12,13,-0.3461619633175644,DNA
5,mat12,14,-0.3461619633175644,DNA
5,mat12,15,-0.3461619633175644,DNA
5,mat12,16,-0.3461619633175644,DNA
5,mat12,17,-0.3402225538720062,DNA
5,mat12,18,-0.3402225538720062,DNA
5,mat12,19,-0.3402225538720062,DNA
5,mat12,20,-0.3402225538720062,DNA
5,mat12,21,-0.3402225538720062,DNA
5,mat12,22,-0.3402225538720062,DNA
5,mat12,23,-0.3402225538720062,DNA
5,mat12,24,-0.3402225538720062,DNA
5,mat12,25,-0.3402225538720062,DNA
5,mat12,26,-0.3402225538720062,DNA
5,mat12,27,-0.3402225538720062,DNA
5,mat12,28,-0.3402225538720062,DNA
5,mat12,29,-0.3402225538720062,DNA
5,mat12,30,-0.3402225538720062,DNA
5,mat12,31,-0.3402225538720062,DNA
5,mat12,32,-0.3402225538720062,DNA
5,mat12,33,-0.3402225538720062,DNA
5,mat12,34,-0.3402225538720062,DNA
5,mat12,35,-0.3402225538720062,DNA
5,mat12,36,-0.3402225538720062,DNA
5,mat12,37,-0.33592631701194,DNA
5,mat12,38,-0.33592631701194,DNA
5,mat12,39,-0.33592631701194,DNA
5,mat12,40,-0.33592631701194,DNA
5,mat12,41,-0.33592631701194,DNA
5,mat12,42,-0.33592631701194,DNA
5,mat12,43,-0.33592631701194,DNA
5,mat12,44,-0.33592631701194,DNA
5,mat12,45,-0.3320934476543173,DNA
5,mat12,46,-0.3320934476543173,DNA
5,mat12,47,-0.3320934476543173,DNA
5,mat12,48,-0.3320934476543173,DNA
5,mat12,49,-0.3320934476543173,DNA
5,mat12,50,-0.3320934476543173,DNA
5,mat12,51,-0.3320934476543173,DNA
5,mat12,52,-0.3320934476543173,DNA
5,mat12,53,-0.3320934476543173,DNA
5,mat12,54,-0.3320934476543173,DNA
5,mat12,55,-0.3320934476543173,DNA
5,mat12,56,-0.3320934476543173,DNA
5,mat12,57,-0.3320934476543173,DNA
5,mat12,58,-0.3320934476543173,DNA
5,mat12,59,-0.3320934476543173,DNA
5,mat12,60,-0.3292253492207789,DNA
5,mat12,61,-0.3292253492207789,DNA
5,mat12,62,-0.3282147221869798,DNA
5,mat12,63,-0.3282147221869798,DNA
5,mat12,64,-0.3282147221869798,DNA
5,mat12,65,-0.3282147221869798,DNA
5,mat12,66,-0.3282147221869798,DNA
5,mat12,67,-0.3282147221869798,DNA
5,mat12,68,-0.3282147221869798,DNA
5,mat12,69,-0.3282147221869798,DNA
5,mat12,70,-0.3282147221869798,DNA
5,mat12,71,-0.3282147221869798,DNA
5,mat12,72,-0.3282147221869798,DNA
5,mat12,73,-0.3282147221869798,DNA
5,mat12,74,-0.3282147221869798,DNA
5,mat12,75,-0.3282147221869798,DNA
5,mat12,76,-0.3282147221869798,DNA
5,mat12,77,-0.3282147221869798,DNA
5,mat12,78,-0.3282147221869798,DNA
5,mat12,79,-0.3282147221869798,DNA
5,mat12,80,-0.3282147221869798,DNA
5,mat12,81,-0.3282147221869798,DNA
5,mat12,82,-0.3282147221869798,DNA
5,mat12,83,-0.3282147221869798,DNA
5,mat12,84,-0.3282147221869798,DNA
5,mat12,85,-0.3282147221869798,DNA
5,mat12,86,-0.3282147221869798,DNA
5,mat12,87,-0.3282147221869798,DNA
5,mat12,88,-0.3282147221869798,DNA
5,mat12,89,-0.3282147221869798,DNA
5,mat12,90,-0.3282147221869798,DNA
5,mat12,91,-0.3282147221869798,DNA
5,mat12,92,-0.3239005555412722,DNA
5,mat12,93,-0.3220257032594178,DNA
5,mat12,94,-0.3220257032594178,DNA
5,mat12,95,-0.3220257032594178,DNA
5,mat12,96,-0.3220257032594178,DNA
5,mat12,97,-0.3217563173418994,DNA
5,mat12,98,-0.3217563173418994,DNA
5,mat12,99,-0.3217563173418994,DNA
5,mat12,100,-0.3217563173418994,DNA
5,mat12,101,-0.3217563173418994,DNA
5,mat12,102,-0.3217563173418994,DNA
5,mat12,103,-0.3217563173418994,DNA
5,mat12,104,-0.3217563173418994,DNA
5,mat12,105,-0.3217563173418994,DNA
5,mat12,106,-0.3217563173418994,DNA
5,mat12,107,-0.3217563173418994,DNA
5,mat12,108,-0.3217563173418994,DNA
5,mat12,109,-0.3217563173418994,DNA
5,mat12,110,-0.3217563173418994,DNA
5,mat12,111,-0.3217563173418994,DNA
5,mat12,112,-0.3217563173418994,DNA
5,mat12,113,-0.3217563173418994,DNA
5,mat12,114,-0.3217563173418994,DNA
5,mat12,115,-0.3217563173418994,DNA
5,mat12,116,-0.3217563173418994,DNA
5,mat12,117,-0.3217563173418994,DNA
5,mat12,118,-0.3210159610704929,DNA
5,mat12,119,-0.3210159610704929,DNA
5,mat12,120,-0.3210159610704929,DNA
5,mat12,121,-0.3210159610704929,DNA
5,mat12,122,-0.3199788910304396,DNA
5,mat12,123,-0.3199788910304396,DNA
5,mat12,124,-0.3199788910304396,DNA
5,mat12,125,-0.3199788910304396,DNA
5,mat12,126,-0.3199788910304396,DNA
5,mat12,127,-0.3199788910304396,DNA
5,mat12,128,-0.3199788910304396,DNA
5,mat12,129,-0.3199788910304396,DNA
5,mat12,130,-0.3199788910304396,DNA
5,mat12,131,-0.3199788910304396,DNA
5,mat12,132,-0.319475533892926,DNA
5,mat12,133,-0.319475533892926,DNA
5,mat12,134,-0.319475533892926,DNA
5,mat12,135,-0.319475533892926,DNA
5,mat12,136,-0.319475533892926,DNA
5,mat12,137,-0.319475533892926,DNA
5,mat12,138,-0.319475533892926,DNA
5,mat12,139,-0.319475533892926,DNA
5,mat12,140,-0.319475533892926,DNA
5,mat12,141,-0.3192519293205287,DNA
5,mat12,142,-0.3192519293205287,DNA
5,mat12,143,-0.3192519293205287,DNA
5,mat12,144,-0.3192519293205287,DNA
5,mat12,145,-0.3192519293205287,DNA
5,mat12,146,-0.3192519293205287,DNA
5,mat12,147,-0.3192519293205287,DNA
5,mat12,148,-0.3192519293205287,DNA
5,mat12,149,-0.3192519293205287,DNA
5,mat12,150,-0.3192519293205287,DNA
5,mat12,151,-0.3192519293205287,DNA
5,mat12,152,-0.3192519293205287,DNA
5,mat12,153,-0.3186728232208348,DNA
5,mat12,154,-0.3186728232208348,DNA
5,mat12,155,-0.3186728232208348,DNA
5,mat12,156,-0.3186728232208348,DNA
5,mat12,157,-0.3186728232208348,DNA
5,mat12,158,-0.3186728232208348,DNA
5,mat12,159,-0.3186728232208348,DNA
5,mat12,160,-0.3186728232208348,DNA
5,mat12,161,-0.3186728232208348,DNA
5,mat12,162,-0.3185267980846719,DNA
5,mat12,163,-0.3185267980846719,DNA
5,mat12,164,-0.3185267980846719,DNA
5,mat12,165,-0.3185267980846719,DNA
5,mat12,166,-0.3185267980846719,DNA
5,mat12,167,-0.3185267980846719,DNA
5,mat12,168,-0.3185267980846719,DNA
5,mat12,169,-0.3185219200977446,DNA
5,mat12,170,-0.3185219200977446,DNA
5,mat12,171,-0.3185219200977446,DNA
5,mat12,172,-0.3178391415391145,DNA
5,mat12,173,-0.3178391415391145,DNA
5,mat12,174,-0.3178391415391145,DNA
5,mat12,175,-0.3178391415391145,DNA
5,mat12,176,-0.3178391415391145,DNA
5,mat12,177,-0.3178391415391145,DNA
5,mat12,178,-0.3178391415391145,DNA
5,mat12,179,-0.3178391415391145,DNA
5,mat12,180,-0.3178391415391145,DNA
5,mat12,181,-0.3178391415391145,DNA
5,mat12,182,-0.3178391415391145,DNA
5,mat12,183,-0.3178391415391145,DNA
5,mat12,184,-0.3178391415391145,DNA
5,mat12,185,-0.3178391415391145,DNA
5,mat12,186,-0.3178391415391145,DNA
5,mat12,187,-0.3178391415391145,DNA
5,mat12,188,-0.3178391415391145,DNA
5,mat12,189,-0.3178391415391145,DNA
5,mat12,190,-0.3178391415391145,DNA
5,mat12,191,-0.3177057266283013,DNA
5,mat12,192,-0.3174075337776888,DNA
5,mat12,193,-0.3174075337776888,DNA
5,mat12,194,-0.3174075337776888,DNA
5,mat12,195,-0.3174075337776888,DNA
5,mat12,196,-0.3174075337776888,DNA
5,mat12,197,-0.317071254332416,DNA
5,mat12,198,-0.3170430612525484,DNA
5,mat12,199,-0.3170430612525484,DNA
5,mat12,200,-0.3170430612525484,DNA
5,mat12,201,-0.3170430612525484,DNA
5,mat12,202,-0.3170430612525484,DNA
5,mat12,203,-0.3170430612525484,DNA
5,mat12,204,-0.3170430612525484,DNA
5,mat12,205,-0.3169165218987841,DNA
5,mat12,206,-0.3157173904492543,DNA
5,mat12,207,-0.3157173904492543,DNA
5,mat12,208,-0.3157173904492543,DNA
5,mat12,209,-0.3157173904492543,DNA
5,mat12,210,-0.3157173904492543,DNA
5,mat12,211,-0.3154383567742793,DNA
5,mat12,212,-0.3154195324797995,DNA
5,mat12,213,-0.3153909447519616,DNA
5,mat12,214,-0.3153909447519616,DNA
5,mat12,215,-0.3153909447519616,DNA
5,mat12,216,-0.3152278730154437,DNA
5,mat12,217,-0.3150715027179485,DNA
5,mat12,218,-0.3150715027179485,DNA
5,mat12,219,-0.3149350948392708,DNA
5,mat12,220,-0.3149350948392708,DNA
5,mat12,221,-0.3148519734453274,DNA
5,mat12,222,-0.3148519734453274,DNA
5,mat12,223,-0.3148519734453274,DNA
5,mat12,224,-0.3147517993336551,DNA
5,mat12,225,-0.3147319166529321,DNA
5,mat12,226,-0.3147319166529321,DNA
5,mat12,227,-0.3147319166529321,DNA
5,mat12,228,-0.3146664852852081,DNA
5,mat12,229,-0.3146664852852081,DNA
5,mat12,230,-0.3146664852852081,DNA
5,mat12,231,-0.3146664852852081,DNA
5,mat12,232,-0.3146664852852081,DNA
5,mat12,233,-0.3146664852852081,DNA
5,mat12,234,-0.3146510159724206,DNA
5,mat12,235,-0.3146510159724206,DNA
5,mat12,236,-0.3146510159724206,DNA
5,mat12,237,-0.3146510159724206,DNA
5,mat12,238,-0.3145707976239723,DNA
5,mat12,239,-0.3145707976239723,DNA
5,mat12,240,-0.3145707976239723,DNA
5,mat12,241,-0.3145707976239723,DNA
5,mat12,242,-0.3145707976239723,DNA
5,mat12,243,-0.3145707976239723,DNA
5,mat12,244,-0.3145204659090119,DNA
5,mat12,245,-0.3145204659090119,DNA
5,mat12,246,-0.3145204659090119,DNA
5,mat12,247,-0.3145204659090119,DNA
5,mat12,248,-0.3144965504812563,DNA
5,mat12,249,-0.3144965504812563,DNA
5,mat12,250,-0.3143266387317006,DNA
5,mat12,251,-0.3143266387317006,DNA
5,mat12,252,-0.3143266387317006,DNA
5,mat12,253,-0.3143266387317006,DNA
5,mat12,254,-0.3143266387317006,DNA
5,mat12,255,-0.3143266387317006,DNA
5,mat12,256,-0.3143018741570138,DNA
5,mat12,257,-0.3143018741570138,DNA
5,mat12,258,-0.3143018741570138,DNA
5,mat12,259,-0.3143018741570138,DNA
5,mat12,260,-0.3143018741570138,DNA
5,mat12,261,-0.3143018741570138,DNA
5,mat12,262,-0.3142895074916862,DNA
5,mat12,263,-0.3142895074916862,DNA
5,mat12,264,-0.3142156507486245,DNA
5,mat12,265,-0.3142156507486245,DNA
5,mat12,266,-0.3142156507486245,DNA
5,mat12,267,-0.3142156507486245,DNA
5,mat12,268,-0.3142156507486245,DNA
5,mat12,269,-0.3142156507486245,DNA
5,mat12,270,-0.3142123566993888,DNA
5,mat12,271,-0.3141599096562463,DNA
5,mat12,272,-0.3141599096562463,DNA
5,mat12,273,-0.3141599096562463,DNA
5,mat12,274,-0.3141599096562463,DNA
5,mat12,275,-0.3141599096562463,DNA
5,mat12,276,-0.3141599096562463,DNA
5,mat12,277,-0.3141599096562463,DNA
5,mat12,278,-0.3141599096562463,DNA
5,mat12,279,-0.3141599096562463,DNA
5,mat12,280,-0.3141599096562463,DNA
5,mat12,281,-0.3141599096562463,DNA
5,mat12,282,-0.3141599096562463,DNA
5,mat12,283,-0.3141599096562463,DNA
5,mat12,284,-0.3141599096562463,DNA
5,mat12,285,-0.3141599096562463,DNA
5,mat12,286,-0.3141599096562463,DNA
5,mat12,287,-0.3141599096562463,DNA
5,mat12,288,-0.3141599096562463,DNA
5,mat12,289,-0.3141599096562463,DNA
5,mat12,290,-0.3141599096562463,DNA
5,mat12,291,-0.3141599096562463,DNA
5,mat12,292,-0.3141599096562463,DNA
5,mat12,293,-0.3141599096562463,DNA
5,mat12,294,-0.3141599096562463,DNA
5,mat12,295,-0.3141599096562463,DNA
5,mat12,296,-0.3141599096562463,DNA
5,mat12,297,-0.3141599096562463,DNA
5,mat12,298,-0.3140556909948909,DNA
5,mat12,299,-0.3140556909948909,DNA
5,mat12,300,-0.3140556909948909,DNA
6,mat12,1,-0.3449989595034956,DNA
6,mat12,2,-0.3433864818579163,DNA
6,mat12,3,-0.3433864818579163,DNA
6,mat12,4,-0.3433864818579163,DNA
6,mat12,5,-0.3433864818579163,DNA
6,mat12,6,-0.3433864818579163,DNA
6,mat12,7,-0.3433864818579163,DNA
6,mat12,8,-0.3433864818579163,DNA
6,mat12,9,-0.3433864818579163,DNA
6,mat12,10,-0.3433864818579163,DNA
6,mat12,11,-0.3433864818579163,DNA
6,mat12,12,-0.3433864818579163,DNA
6,mat12,13,-0.3433864818579163,DNA
6,mat12,14,-0.3433864818579163,DNA
6,mat12,15,-0.3433864818579163,DNA
6,mat12,16,-0.3433864818579163,DNA
6,mat12,17,-0.3433864818579163,DNA
6,mat12,18,-0.3433864818579163,DNA
6,mat12,19,-0.3400107037148573,DNA
6,mat12,20,-0.3400107037148573,DNA
6,mat12,21,-0.3400107037148573,DNA
6,mat12,22,-0.3400107037148573,DNA
6,mat12,23,-0.3400107037148573,DNA
6,mat12,24,-0.3400107037148573,DNA
6,mat12,25,-0.3400107037148573,DNA
6,mat12,26,-0.3400107037148573,DNA
6,mat12,27,-0.3400107037148573,DNA
6,mat12,28,-0.337466158735379,DNA
6,mat12,29,-0.337466158735379,DNA
6,mat12,30,-0.337466158735379,DNA
6,mat12,31,-0.331817269814399,DNA
6,mat12,32,-0.331817269814399,DNA
6,mat12,33,-0.331817269814399,DNA
6,mat12,34,-0.331817269814399,DNA
6,mat12,35,-0.331817269814399,DNA
6,mat12,36,-0.331817269814399,DNA
6,mat12,37,-0.331817269814399,DNA
6,mat12,38,-0.331817269814399,DNA
6,mat12,39,-0.325680519952387,DNA
6,mat12,40,-0.325680519952387,DNA
6,mat12,41,-0.325680519952387,DNA
6,mat12,42,-0.325680519952387,DNA
6,mat12,43,-0.325680519952387,DNA
6,mat12,44,-0.325680519952387,DNA
6,mat12,45,-0.325680519952387,DNA
6,mat12,46,-0.325680519952387,DNA
6,mat12,47,-0.325680519952387,DNA
6,mat12,48,-0.325680519952387,DNA
6,mat12,49,-0.325537429125962,DNA
6,mat12,50,-0.325537429125962,DNA
6,mat12,51,-0.325537429125962,DNA
6,mat12,52,-0.325537429125962,DNA
6,mat12,53,-0.3246796540847386,DNA
6,mat12,54,-0.3246796540847386,DNA
6,mat12,55,-0.3228448136802561,DNA
6,mat12,56,-0.3228448136802561,DNA
6,mat12,57,-0.3228448136802561,DNA
6,mat12,58,-0.3228448136802561,DNA
6,mat12,59,-0.3221932262599679,DNA
6,mat12,60,-0.3221932262599679,DNA
6,mat12,61,-0.3221932262599679,DNA
6,mat12,62,-0.3221932262599679,DNA
6,mat12,63,-0.3221932262599679,DNA
6,mat12,64,-0.3221932262599679,DNA
6,mat12,65,-0.3221932262599679,DNA
6,mat12,66,-0.3201519773422719,DNA
6,mat12,67,-0.3201519773422719,DNA
6,mat12,68,-0.3200921733453443,DNA
6,mat12,69,-0.3200160394128126,DNA
6,mat12,70,-0.3200160394128126,DNA
6,mat12,71,-0.3200160394128126,DNA
6,mat12,72,-0.3200160394128126,DNA
6,mat12,73,-0.3200160394128126,DNA
6,mat12,74,-0.3200160394128126,DNA
6,mat12,75,-0.3200160394128126,DNA
6,mat12,76,-0.3200160394128126,DNA
6,mat12,77,-0.3200160394128126,DNA
6,mat12,78,-0.3200160394128126,DNA
6,mat12,79,-0.3200160394128126,DNA
6,mat12,80,-0.3200160394128126,DNA
6,mat12,81,-0.3200160394128126,DNA
6,mat12,82,-0.3200160394128126,DNA
6,mat12,83,-0.3200160394128126,DNA
6,mat12,84,-0.3200160394128126,DNA
6,mat12,85,-0.3200160394128126,DNA
6,mat12,86,-0.3200160394128126,DNA
6,mat12,87,-0.3200160394128126,DNA
6,mat12,88,-0.3200160394128126,DNA
6,mat12,89,-0.3200160394128126,DNA
6,mat12,90,-0.3200160394128126,DNA
6,mat12,91,-0.3200160394128126,DNA
6,mat12,92,-0.3200160394128126,DNA
6,mat12,93,-0.3200160394128126,DNA
6,mat12,94,-0.3200160394128126,DNA
6,mat12,95,-0.3200160394128126,DNA
6,mat12,96,-0.3200160394128126,DNA
6,mat12,97,-0.3200160394128126,DNA
6,mat12,98,-0.3200160394128126,DNA
6,mat12,99,-0.3200160394128126,DNA
6,mat12,100,-0.3200160394128126,DNA
6,mat12,101,-0.3200160394128126,DNA
6,mat12,102,-0.3200160394128126,DNA
6,mat12,103,-0.3200160394128126,DNA
6,mat12,104,-0.3200160394128126,DNA
6,mat12,105,-0.3200160394128126,DNA
6,mat12,106,-0.3200160394128126,DNA
6,mat12,107,-0.3200160394128126,DNA
6,mat12,108,-0.3200160394128126,DNA
6,mat12,109,-0.3200160394128126,DNA
6,mat12,110,-0.3200160394128126,DNA
6,mat12,111,-0.3200160394128126,DNA
6,mat12,112,-0.3200160394128126,DNA
6,mat12,113,-0.3200160394128126,DNA
6,mat12,114,-0.3200160394128126,DNA
6,mat12,115,-0.3200160394128126,DNA
6,mat12,116,-0.3200160394128126,DNA
6,mat12,117,-0.3200160394128126,DNA
6,mat12,118,-0.3200160394128126,DNA
6,mat12,119,-0.3200160394128126,DNA
6,mat12,120,-0.3200160394128126,DNA
6,mat12,121,-0.3200160394128126,DNA
6,mat12,122,-0.3200160394128126,DNA
6,mat12,123,-0.3200160394128126,DNA
6,mat12,124,-0.3200160394128126,DNA
6,mat12,125,-0.3200160394128126,DNA
6,mat12,126,-0.3200160394128126,DNA
6,mat12,127,-0.3200160394128126,DNA
6,mat12,128,-0.3200160394128126,DNA
6,mat12,129,-0.3200160394128126,DNA
6,mat12,130,-0.3200160394128126,DNA
6,mat12,131,-0.3200160394128126,DNA
6,mat12,132,-0.3200160394128126,DNA
6,mat12,133,-0.3200160394128126,DNA
6,mat12,134,-0.319992894114548,DNA
6,mat12,135,-0.319992894114548,DNA
6,mat12,136,-0.319992894114548,DNA
6,mat12,137,-0.319992894114548,DNA
6,mat12,138,-0.319992894114548,DNA
6,mat12,139,-0.319992894114548,DNA
6,mat12,140,-0.319992894114548,DNA
6,mat12,141,-0.319992894114548,DNA
6,mat12,142,-0.319992894114548,DNA
6,mat12,143,-0.319992894114548,DNA
6,mat12,144,-0.319992894114548,DNA
6,mat12,145,-0.319992894114548,DNA
6,mat12,146,-0.319992894114548,DNA
6,mat12,147,-0.319992894114548,DNA
6,mat12,148,-0.319992894114548,DNA
6,mat12,149,-0.319992894114548,DNA
6,mat12,150,-0.319992894114548,DNA
6,mat12,151,-0.319992894114548,DNA
6,mat12,152,-0.319992894114548,DNA
6,mat12,153,-0.319992894114548,DNA
6,mat12,154,-0.319992894114548,DNA
6,mat12,155,-0.319992894114548,DNA
6,mat12,156,-0.319992894114548,DNA
6,mat12,157,-0.319992894114548,DNA
6,mat12,158,-0.319992894114548,DNA
6,mat12,159,-0.319992894114548,DNA
6,mat12,160,-0.319992894114548,DNA
6,mat12,161,-0.319992894114548,DNA
6,mat12,162,-0.319992894114548,DNA
6,mat12,163,-0.3199488165671775,DNA
6,mat12,164,-0.3199488165671775,DNA
6,mat12,165,-0.3199488165671775,DNA
6,mat12,166,-0.3199488165671775,DNA
6,mat12,167,-0.3199488165671775,DNA
6,mat12,168,-0.3199488165671775,DNA
6,mat12,169,-0.3199488165671775,DNA
6,mat12,170,-0.3199488165671775,DNA
6,mat12,171,-0.3199488165671775,DNA
6,mat12,172,-0.3199488165671775,DNA
6,mat12,173,-0.3199488165671775,DNA
6,mat12,174,-0.3199488165671775,DNA
6,mat12,175,-0.3199488165671775,DNA
6,mat12,176,-0.3199488165671775,DNA
6,mat12,177,-0.3199488165671775,DNA
6,mat12,178,-0.3199488165671775,DNA
6,mat12,179,-0.3199488165671775,DNA
6,mat12,180,-0.3199488165671775,DNA
6,mat12,181,-0.3199488165671775,DNA
6,mat12,182,-0.3199488165671775,DNA
6,mat12,183,-0.3199488165671775,DNA
6,mat12,184,-0.3199488165671775,DNA
6,mat12,185,-0.3199488165671775,DNA
6,mat12,186,-0.3199488165671775,DNA
6,mat12,187,-0.3199488165671775,DNA
6,mat12,188,-0.3199488165671775,DNA
6,mat12,189,-0.3199488165671775,DNA
6,mat12,190,-0.3199488165671775,DNA
6,mat12,191,-0.3199488165671775,DNA
6,mat12,192,-0.3199488165671775,DNA
6,mat12,193,-0.3199488165671775,DNA
6,mat12,194,-0.3199488165671775,DNA
6,mat12,195,-0.3199488165671775,DNA
6,mat12,196,-0.3199488165671775,DNA
6,mat12,197,-0.3199488165671775,DNA
6,mat12,198,-0.3199488165671775,DNA
6,mat12,199,-0.3199488165671775,DNA
6,mat12,200,-0.3199488165671775,DNA
6,mat12,201,-0.3199488165671775,DNA
6,mat12,202,-0.3199488165671775,DNA
6,mat12,203,-0.3199488165671775,DNA
6,mat12,204,-0.3199488165671775,DNA
6,mat12,205,-0.3199488165671775,DNA
6,mat12,206,-0.3199488165671775,DNA
6,mat12,207,-0.3199488165671775,DNA
6,mat12,208,-0.3199488165671775,DNA
6,mat12,209,-0.3199488165671775,DNA
6,mat12,210,-0.3199488165671775,DNA
6,mat12,211,-0.3199488165671775,DNA
6,mat12,212,-0.3199488165671775,DNA
6,mat12,213,-0.3199488165671775,DNA
6,mat12,214,-0.3199488165671775,DNA
6,mat12,215,-0.3199488165671775,DNA
6,mat12,216,-0.3199488165671775,DNA
6,mat12,217,-0.3199488165671775,DNA
6,mat12,218,-0.3199488165671775,DNA
6,mat12,219,-0.3199488165671775,DNA
6,mat12,220,-0.3199488165671775,DNA
6,mat12,221,-0.3199488165671775,DNA
6,mat12,222,-0.3199488165671775,DNA
6,mat12,223,-0.3199488165671775,DNA
6,mat12,224,-0.3199488165671775,DNA
6,mat12,225,-0.3199488165671775,DNA
6,mat12,226,-0.3199488165671775,DNA
6,mat12,227,-0.3199488165671775,DNA
6,mat12,228,-0.3199488165671775,DNA
6,mat12,229,-0.3199488165671775,DNA
6,mat12,230,-0.3199488165671775,DNA
6,mat12,231,-0.3199488165671775,DNA
6,mat12,232,-0.3199488165671775,DNA
6,mat12,233,-0.3199488165671775,DNA
6,mat12,234,-0.3199488165671775,DNA
6,mat12,235,-0.3199488165671775,DNA
6,mat12,236,-0.3199488165671775,DNA
6,mat12,237,-0.3199488165671775,DNA
6,mat12,238,-0.3199488165671775,DNA
6,mat12,239,-0.3199488165671775,DNA
6,mat12,240,-0.3199488165671775,DNA
6,mat12,241,-0.3199488165671775,DNA
6,mat12,242,-0.3199488165671775,DNA
6,mat12,243,-0.3199488165671775,DNA
6,mat12,244,-0.3199488165671775,DNA
6,mat12,245,-0.3199488165671775,DNA
6,mat12,246,-0.3199488165671775,DNA
6,mat12,247,-0.3199488165671775,DNA
6,mat12,248,-0.3199488165671775,DNA
6,mat12,249,-0.3199488165671775,DNA
6,mat12,250,-0.3199488165671775,DNA
6,mat12,251,-0.3199488165671775,DNA
